Date,Tstk_Adj,LnTstk_Delta_1wk,FP1wk,LnTstk_Delta_2wk,FP2wk,LnTstk_Delta_1mo,FP1,LnTstk_Delta_2mo,FP2,LnTstk_Delta_3mo,FP3,LnTstk_Delta_4mo,FP4,LnTstk_Delta_5mo,FP5,LnTstk_Delta_6mo,FP6
2016-12-06,2212.22998046875,0.0265,0.0071,0.0261,0.0153,0.0288,0.018,0.0357,0.035,0.0667,0.057,0.0628,0.0438,0.0802,0.0582,0.0954,0.0617
2016-12-07,2241.35009765625,0.0053,0.0066,0.0106,0.014,0.0158,0.0093,0.0228,0.0249,0.0569,0.0475,0.0497,0.0384,0.0682,0.0523,0.0815,0.0569
2016-12-08,2246.18994140625,0.007,0.0077,0.0066,0.015,0.0136,0.0112,0.0214,0.0256,0.0548,0.0487,0.0482,0.0367,0.0639,0.0531,0.0794,0.058
2016-12-09,2259.53002929688,-0.0006,0.0089,0.0019,0.0176,0.0041,0.0132,0.0212,0.0251,0.0488,0.0459,0.0409,0.0364,0.0565,0.0504,0.0735,0.0551
2016-12-10,2259.53002929688,-0.0006,0.0096,0.0019,0.0192,0.0041,0.0158,0.0247,0.0285,0.0492,0.0488,0.0371,0.0401,0.0565,0.0556,0.0725,0.0635
2016-12-11,2259.53002929688,-0.0006,0.01,0.0019,0.0199,0.007,0.0175,0.0247,0.0317,0.0458,0.0493,0.0303,0.0412,0.0565,0.0566,0.077,0.0632
2016-12-12,2256.9599609375,0.0025,0.0103,0.003,0.0222,0.006,0.0238,0.0259,0.0372,0.0553,0.0491,0.0314,0.0429,0.0624,0.0562,0.0771,0.0618
2016-12-13,2271.71997070312,-0.0004,0.0107,-0.0013,0.0226,0.0013,0.0227,0.0246,0.0344,0.0471,0.0457,0.0249,0.0422,0.0552,0.0526,0.0684,0.058
2016-12-14,2253.28002929688,0.0053,0.0101,-0.0015,0.0213,0.0094,0.0238,0.0367,0.0355,0.054,0.0476,0.033,0.0457,0.045,0.0549,0.0768,0.0597
2016-12-15,2262.03002929688,-0.0005,0.0098,-0.0057,0.0206,0.0056,0.0222,0.0378,0.0334,0.0501,0.0483,0.0377,0.0443,0.0448,0.0544,0.0729,0.057
2016-12-16,2258.07006835938,0.0025,0.0098,-0.0086,0.0201,0.0073,0.023,0.0387,0.0341,0.0519,0.0457,0.0366,0.0454,0.0533,0.0521,0.0747,0.0523
2016-12-17,2258.07006835938,0.0025,0.0105,-0.0086,0.0208,0.0043,0.024,0.0404,0.0348,0.0498,0.046,0.0349,0.0468,0.0533,0.0519,0.083,0.0522
2016-12-18,2258.07006835938,0.0025,0.0103,-0.0086,0.0208,0.0061,0.0237,0.0404,0.0341,0.0374,0.0459,0.0424,0.0466,0.0533,0.0515,0.0763,0.0519
2016-12-19,2262.53002929688,0.0006,0.0107,-0.0105,0.0217,0.0005,0.0238,0.0384,0.0338,0.0373,0.0445,0.0374,0.046,0.0565,0.0503,0.0737,0.0514
2016-12-20,2270.76000976562,-0.0008,0.0108,-0.0057,0.0219,0.0002,0.0228,0.0348,0.0345,0.0326,0.0445,0.0337,0.0449,0.0547,0.0515,0.0696,0.0517
2016-12-21,2265.17993164062,-0.0068,0.0107,0.0025,0.0209,0.0027,0.0228,0.0433,0.031,0.0342,0.0404,0.0362,0.0437,0.0596,0.0483,0.0736,0.0506
2016-12-22,2260.9599609375,-0.0052,0.0107,0.0035,0.0206,0.0046,0.0234,0.0441,0.0288,0.0361,0.0366,0.0488,0.0438,0.0659,0.0492,0.0755,0.0508
2016-12-23,2263.7900390625,-0.0111,0.0109,0.0058,0.0205,0.0006,0.0223,0.0432,0.0223,0.0348,0.028,0.0537,0.0394,0.065,0.0449,0.0743,0.0486
2016-12-24,2263.7900390625,-0.0111,0.0114,0.0058,0.0211,0.0072,0.0238,0.0447,0.0235,0.0338,0.0284,0.0532,0.0396,0.065,0.0445,0.0746,0.0499
2016-12-25,2263.7900390625,-0.0111,0.0114,0.0058,0.0214,0.0152,0.024,0.0447,0.025,0.041,0.028,0.0537,0.0387,0.065,0.0458,0.0665,0.0502
2016-12-26,2263.7900390625,-0.0111,0.0109,0.0023,0.0201,0.0144,0.0234,0.0447,0.0234,0.0421,0.0274,0.0518,0.0392,0.065,0.0454,0.0752,0.0474
2016-12-27,2268.8798828125,-0.0049,0.0106,0,0.0198,0.0113,0.0225,0.0435,0.0236,0.0428,0.0283,0.0496,0.0378,0.0615,0.0444,0.0644,0.0457
2016-12-28,2249.919921875,0.0092,0.0095,0.0112,0.0167,0.0197,0.0234,0.0493,0.0236,0.0489,0.0316,0.058,0.0428,0.0695,0.0451,0.0743,0.0459
2016-12-29,2249.26000976562,0.0087,0.0091,0.0094,0.0163,0.02,0.0229,0.0632,0.0181,0.0492,0.0323,0.06,0.0425,0.0773,0.0452,0.0746,0.0482
2016-12-30,2238.830078125,0.0169,0.0085,0.0159,0.0144,0.0186,0.0235,0.062,0.0163,0.0539,0.0319,0.0658,0.0438,0.0857,0.0453,0.0792,0.0481
2016-12-31,2238.830078125,0.0169,0.0091,0.0159,0.0144,0.0177,0.0256,0.0625,0.0172,0.0522,0.0341,0.0646,0.0447,0.0857,0.0461,0.0815,0.0499
2017-01-01,2238.830078125,0.0169,0.0075,0.0159,0.0119,0.018,0.0191,0.0625,0.0153,0.0528,0.0247,0.0651,0.0411,0.0857,0.041,0.0815,0.0454
2017-01-02,2238.830078125,0.0133,0.0073,0.0159,0.0117,0.0186,0.0181,0.0625,0.0129,0.0497,0.0227,0.0692,0.0393,0.0844,0.0422,0.083,0.0465
2017-01-03,2257.830078125,0.0049,0.0067,0.0044,0.0106,0.0174,0.0149,0.0507,0.01,0.0432,0.0192,0.0608,0.0359,0.0732,0.0385,0.0651,0.0426
2017-01-04,2270.75,0.002,0.0064,0.0005,0.0117,0.0117,0.0122,0.0421,0.0076,0.0367,0.0182,0.0551,0.0324,0.0691,0.0371,0.0658,0.0404
2017-01-05,2269,0.0006,0.0068,-0.0023,0.0129,0.0124,0.0175,0.0406,0.0192,0.0374,0.0243,0.0559,0.0357,0.0701,0.0402,0.0666,0.0432
2017-01-06,2276.97998046875,-0.001,0.0077,-0.0025,0.0146,0.0068,0.018,0.0379,0.0212,0.0339,0.0264,0.0513,0.0343,0.0658,0.0412,0.0631,0.0438
2017-01-07,2276.97998046875,-0.001,0.0068,-0.0025,0.0131,0.007,0.0155,0.0411,0.0197,0.0346,0.0257,0.0525,0.0339,0.0658,0.0404,0.064,0.0417
2017-01-08,2276.97998046875,-0.001,0.0075,-0.0025,0.0142,0.0077,0.0184,0.0411,0.023,0.0332,0.0258,0.0503,0.0357,0.0658,0.0392,0.0632,0.041
2017-01-09,2268.89990234375,0.0025,0.0076,-0.0016,0.0142,0.017,0.0218,0.0447,0.0287,0.033,0.0347,0.0524,0.0423,0.0683,0.0468,0.074,0.0542
2017-01-10,2268.89990234375,-0.0004,0.0072,0.0049,0.0136,0.0206,0.0221,0.0451,0.0293,0.0261,0.0363,0.0524,0.0415,0.0728,0.0469,0.0759,0.0542
2017-01-11,2275.32006835938,-0.0015,0.0061,0.0101,0.012,0.0178,0.0162,0.0388,0.0275,0.0233,0.0374,0.0495,0.0403,0.069,0.0465,0.0777,0.0538
2017-01-12,2270.43994140625,-0.003,0.0058,0.0115,0.0125,0.0199,0.017,0.0493,0.0269,0.0254,0.0366,0.0565,0.0387,0.0689,0.0456,0.0799,0.0511
2017-01-13,2274.63989257812,-0.0015,0.0057,0.0088,0.0126,0.0233,0.0163,0.0459,0.0275,0.0236,0.0378,0.0539,0.0378,0.0674,0.0457,0.078,0.0515
2017-01-14,2274.63989257812,-0.0015,0.0051,0.0088,0.0118,0.0273,0.0147,0.0445,0.0253,0.0322,0.0356,0.0356,0.0364,0.0674,0.0444,0.078,0.0493
2017-01-15,2274.63989257812,-0.0015,0.0055,0.0088,0.0127,0.0323,0.0171,0.0445,0.0314,0.0293,0.0445,0.0393,0.0403,0.0674,0.0514,0.0786,0.0627
2017-01-16,2274.63989257812,-0.0042,0.0052,0.0027,0.0125,0.0314,0.0168,0.0445,0.0312,0.0275,0.0434,0.046,0.0403,0.0757,0.0509,0.0839,0.0615
2017-01-17,2267.88989257812,0.0054,0.0049,0.0048,0.0121,0.0361,0.018,0.0455,0.0308,0.038,0.0436,0.049,0.0412,0.0719,0.0512,0.0868,0.0634
2017-01-18,2271.88989257812,0.0116,0.0052,0.0034,0.0132,0.0343,0.0187,0.0313,0.032,0.0332,0.0447,0.0472,0.0395,0.0696,0.0518,0.0846,0.0659
2017-01-19,2263.68994140625,0.0145,0.0051,0.0076,0.0119,0.0379,0.0179,0.0368,0.0277,0.0369,0.0394,0.056,0.0385,0.0727,0.0495,0.0882,0.061
2017-01-20,2271.31005859375,0.0102,0.0052,0.0114,0.0126,0.0346,0.0169,0.0323,0.0277,0.0335,0.0397,0.0545,0.0392,0.0709,0.0493,0.0849,0.0608
2017-01-21,2271.31005859375,0.0102,0.0054,0.0114,0.0132,0.0406,0.0186,0.0315,0.03,0.0443,0.0397,0.0569,0.0397,0.0709,0.0495,0.0838,0.0599
2017-01-22,2271.31005859375,0.0102,0.0052,0.0114,0.013,0.0395,0.0188,0.0315,0.032,0.0504,0.0416,0.0614,0.0412,0.0709,0.0514,0.0867,0.0626
2017-01-23,2265.19995117188,0.0069,0.005,0.012,0.0128,0.0426,0.0199,0.0342,0.0326,0.0526,0.0421,0.0644,0.0429,0.074,0.052,0.0897,0.0644
2017-01-24,2280.07006835938,-0.0005,0.0047,0.0057,0.0124,0.0376,0.019,0.0266,0.0323,0.0466,0.0414,0.0578,0.0393,0.0593,0.0511,0.0822,0.0635
2017-01-25,2298.3701171875,-0.0082,0.0043,-0.0016,0.0115,0.0296,0.0156,0.0259,0.0291,0.0367,0.037,0.0498,0.0353,0.0601,0.0469,0.0729,0.0561
2017-01-26,2296.67993164062,-0.0069,0.0047,0.0049,0.0117,0.0303,0.0169,0.0277,0.0304,0.0374,0.0202,0.0506,0.0367,0.0522,0.0451,0.0736,0.0536
2017-01-27,2294.68994140625,0.0012,0.0045,0.0093,0.0112,0.0322,0.0175,0.0315,0.0315,0.0383,0.0216,0.0502,0.0373,0.0546,0.047,0.0745,0.0553
2017-01-28,2294.68994140625,0.0012,0.0039,0.0093,0.0101,0.0296,0.0147,0.0292,0.028,0.04,0.0199,0.0498,0.0361,0.0546,0.0454,0.0737,0.0545
2017-01-29,2294.68994140625,0.0012,0.0038,0.0093,0.0099,0.0432,0.0145,0.0292,0.025,0.0412,0.019,0.0573,0.0364,0.0546,0.0447,0.0762,0.0543
2017-01-30,2280.89990234375,0.0051,0.0039,0.0205,0.0098,0.0433,0.0163,0.0352,0.0252,0.0459,0.0204,0.067,0.0397,0.0629,0.0469,0.0827,0.0545
2017-01-31,2278.8701171875,0.0062,0.0038,0.0254,0.0095,0.0447,0.0156,0.0345,0.023,0.0474,0.0191,0.0679,0.0389,0.0638,0.0488,0.0814,0.0575
2017-02-01,2279.55004882812,0.0066,0.0033,0.0301,0.009,0.0444,0.0154,0.0348,0.0186,0.0512,0.0087,0.0676,0.0365,0.065,0.0447,0.083,0.049
2017-02-02,2280.85009765625,0.0118,0.0028,0.0287,0.0075,0.0439,0.0121,0.0311,0.0142,0.0506,0.0055,0.0659,0.035,0.055,0.0427,0.0824,0.0474
2017-02-03,2297.419921875,0.0081,0.0019,0.0231,0.0052,0.0333,0.0059,0.0258,0.0143,0.0434,0.0015,0.0558,0.0313,0.0541,0.0375,0.0752,0.0428
2017-02-04,2297.419921875,0.0081,0.0034,0.0231,0.0084,0.0304,0.0131,0.025,0.0216,0.0434,0.0051,0.0574,0.0331,0.0541,0.0397,0.0768,0.044
2017-02-05,2297.419921875,0.0081,0.0032,0.0231,0.0082,0.0281,0.0129,0.025,0.0222,0.0424,0.0051,0.0577,0.0336,0.0541,0.0391,0.0744,0.0455
2017-02-06,2292.56005859375,0.0154,0.003,0.0252,0.0078,0.0311,0.0134,0.0271,0.0228,0.0456,0.0058,0.059,0.0357,0.0572,0.0393,0.0762,0.0464
2017-02-07,2293.080078125,0.0192,0.0032,0.031,0.0087,0.0341,0.0158,0.0276,0.0272,0.0433,0.0087,0.0587,0.0383,0.0562,0.04,0.0614,0.0496
2017-02-08,2294.669921875,0.0235,0.0031,0.0293,0.0088,0.0334,0.0163,0.0254,0.028,0.0411,0.0091,0.058,0.0379,0.0627,0.0407,0.0619,0.051
2017-02-09,2307.8701171875,0.0169,0.0035,0.0239,0.0097,0.0277,0.0157,0.0159,0.0322,0.0353,0.0117,0.0513,0.0413,0.0589,0.042,0.0562,0.0544
2017-02-10,2316.10009765625,0.015,0.0034,0.0219,0.009,0.0245,0.015,0.0055,0.0291,0.0318,0.0087,0.0523,0.0402,0.06,0.042,0.0527,0.0539
2017-02-11,2316.10009765625,0.015,0.0034,0.0219,0.009,0.0211,0.0155,0.0055,0.0319,0.0366,0.011,0.0513,0.0417,0.06,0.042,0.0626,0.0537
2017-02-12,2316.10009765625,0.015,0.0032,0.0219,0.0091,0.0294,0.0153,0.0055,0.0314,0.0359,0.0115,0.049,0.0419,0.06,0.0422,0.0621,0.0548
2017-02-13,2328.25,0.0098,0.0036,0.0177,0.0092,0.0226,0.0123,0.0003,0.0301,0.0123,0.01,0.0441,0.0408,0.0547,0.0408,0.0583,0.0534
2017-02-14,2337.580078125,0.0118,0.0036,0.0111,0.0089,0.0172,0.0112,0.0049,0.028,0.012,0.0085,0.0401,0.0386,0.0513,0.0397,0.0388,0.0523
2017-02-15,2349.25,0.0058,0.0028,0.0197,0.0071,0.0123,0.0033,-0.003,0.0249,0.0137,0.0082,0.0351,0.0374,0.0517,0.0365,0.032,0.0575
2017-02-16,2347.21997070312,0.007,0.0027,0.0147,0.0076,0.0131,0.0052,-0.0039,0.0251,0.0146,0.0107,0.0443,0.0411,0.0524,0.0379,0.0328,0.058
2017-02-17,2351.15991210938,0.0069,0.0029,0.0135,0.0083,0.0094,0.0056,0.002,0.0254,0.0129,0.011,0.0359,0.0402,0.0503,0.0379,0.0311,0.0573
2017-02-18,2351.15991210938,0.0069,0.0023,0.0135,0.0071,-0.003,0.0021,-0.0011,0.0232,0.0181,0.0128,0.0353,0.0399,0.0503,0.0371,0.0323,0.0572
2017-02-19,2351.15991210938,0.0069,0.0022,0.0135,0.0068,-0.0012,0.0012,-0.0011,0.022,0.0199,0.011,0.0348,0.0394,0.0503,0.0373,0.0422,0.0584
2017-02-20,2351.15991210938,0.0079,0.0024,0.0102,0.0076,-0.0022,0.0007,-0.0011,0.0258,0.0224,0.0177,0.0364,0.0438,0.0493,0.0389,0.0387,0.0599
2017-02-21,2365.3798828125,-0.0007,0.0026,0.0013,0.0084,-0.0091,-0.0002,0.0037,0.0259,0.0208,0.017,0.0304,0.0425,0.0462,0.0389,0.0306,0.0605
2017-02-22,2362.82006835938,0.0139,0.0027,0.0001,0.0083,-0.008,0.0005,0.0109,0.0268,0.0222,0.0179,0.0314,0.0438,0.0475,0.0403,0.0334,0.063
2017-02-23,2363.81005859375,0.0076,0.0032,0.0004,0.0086,-0.0084,0.002,0.01,0.0299,0.0218,0.0172,0.0313,0.0418,0.0461,0.0416,0.033,0.0595
2017-02-24,2367.34008789062,0.0066,0.0027,0.0022,0.0076,-0.0109,0.0007,0.009,0.0305,0.0203,0.0186,0.0217,0.0411,0.0433,0.0425,0.0315,0.0605
2017-02-25,2367.34008789062,0.0066,0.0034,0.0022,0.0093,-0.0037,0.0053,0.0071,0.0359,0.0203,0.0217,0.0305,0.043,0.0433,0.0442,0.032,0.0635
2017-02-26,2367.34008789062,0.0066,0.0035,0.0022,0.0099,-0.0026,0.0057,0.0071,0.0368,0.0191,0.0214,0.0219,0.0433,0.0433,0.0446,0.0328,0.0635
2017-02-27,2369.75,0.0023,0.0037,0.0016,0.0102,-0.0007,0.0062,0.0061,0.0369,0.0176,0.0213,0.0224,0.0424,0.0416,0.0442,0.0364,0.0622
2017-02-28,2363.63989257812,0.002,0.0032,0.0008,0.0094,-0.0004,0.0046,0.0104,0.035,0.0277,0.0208,0.025,0.0436,0.0466,0.043,0.0447,0.0609
2017-03-01,2395.9599609375,-0.0139,0.0041,-0.0045,0.0101,-0.014,0.0001,-0.002,0.0314,0.0178,0.0167,0.0114,0.0373,0.0335,0.0416,0.0331,0.0563
2017-03-02,2381.919921875,-0.0072,0.0036,-0.0002,0.009,-0.0081,0.0021,0.0026,0.0285,0.0237,0.0146,0.0196,0.0397,0.0372,0.0419,0.039,0.0564
2017-03-03,2383.1201171875,-0.0044,0.0036,-0.002,0.009,-0.0102,0.0023,0.0027,0.0274,0.0232,0.0143,0.0191,0.0392,0.0386,0.0409,0.0385,0.059
2017-03-04,2383.1201171875,-0.0044,0.0038,-0.002,0.0093,-0.0097,0.003,0.0068,0.0277,0.022,0.0141,0.0205,0.0396,0.0386,0.0413,0.0385,0.0599
2017-03-05,2383.1201171875,-0.0044,0.0038,-0.002,0.0092,-0.0127,0.0027,0.0068,0.0268,0.0192,0.014,0.0111,0.0398,0.0386,0.0408,0.0309,0.0589
2017-03-06,2375.31005859375,-0.0008,0.0041,-0.0008,0.0098,-0.0075,0.0062,0.01,0.0289,0.0241,0.0156,0.0208,0.0422,0.0435,0.0436,0.0373,0.061
2017-03-07,2368.38989257812,-0.0012,0.0046,-0.0103,0.0106,-0.0054,0.0113,0.013,0.0344,0.0272,0.0171,0.0237,0.045,0.044,0.0435,0.04,0.0645
2017-03-08,2362.97998046875,0.0094,0.0039,-0.0062,0.0088,-0.0032,0.0087,0.0143,0.0296,0.0287,0.0165,0.026,0.0439,0.0459,0.0425,0.0408,0.0634
2017-03-09,2364.8701171875,0.007,0.0034,-0.008,0.0081,-0.004,0.0065,0.0146,0.0264,0.0279,0.0153,0.0261,0.0438,0.0305,0.0426,0.04,0.0608
2017-03-10,2372.60009765625,0.0024,0.0037,-0.0121,0.0085,-0.0065,0.0063,0.0092,0.0246,0.0246,0.0112,0.0221,0.0416,0.0286,0.0421,0.0368,0.0601
2017-03-11,2372.60009765625,0.0024,0.004,-0.0121,0.0089,-0.008,0.0079,0.0077,0.0263,0.0237,0.0128,0.0293,0.0424,0.0286,0.043,0.0475,0.0611
2017-03-12,2372.60009765625,0.0024,0.0048,-0.0121,0.0094,-0.0117,0.0097,0.0077,0.0274,0.0282,0.0143,0.0312,0.0444,0.0286,0.0452,0.0509,0.0637
2017-03-13,2373.46997070312,0,0.002,-0.0135,0.0039,-0.0189,-0.0066,0.0073,0.0192,0.0268,0.0143,0.0355,0.0424,0.0382,0.0433,0.0513,0.0611
2017-03-14,2365.44995117188,-0.0091,0.0024,-0.0029,0.0033,-0.0156,-0.0043,0.0155,0.021,0.0279,0.017,0.0389,0.0451,0.0411,0.0459,0.0536,0.067
2017-03-15,2385.26000976562,-0.0156,0.0022,-0.0102,0.0043,-0.0239,-0.005,0.0064,0.0208,0.0199,0.0171,0.0306,0.0414,0.0341,0.0442,0.0471,0.0669
2017-03-16,2381.3798828125,-0.015,0.0022,-0.0056,0.0043,-0.0223,-0.0042,-0.0103,0.0231,0.0215,0.0189,0.0321,0.0415,0.0202,0.0454,0.0487,0.0678
2017-03-17,2378.25,-0.0145,0.002,-0.0066,0.0036,-0.0124,-0.0054,-0.0053,0.0219,0.0228,0.0181,0.034,0.0415,0.0197,0.0459,0.05,0.068
2017-03-18,2378.25,-0.0145,0.0007,-0.0066,0.0028,-0.0153,-0.0078,0.0015,0.0224,0.0311,0.0202,0.0394,0.0426,0.0197,0.0475,0.0515,0.0727
2017-03-19,2378.25,-0.0145,0.001,-0.0066,0.0034,-0.017,-0.0063,0.0015,0.0232,0.0244,0.0199,0.0392,0.0416,0.0197,0.0491,0.0526,0.074
2017-03-20,2373.46997070312,-0.0135,0.0014,-0.0062,0.0032,-0.0075,-0.0062,0.0035,0.0226,0.0258,0.0202,0.0409,0.0437,0.0229,0.0511,0.0552,0.077
2017-03-21,2344.02001953125,0.0062,0.0011,0.0069,0.0021,0.002,-0.0046,0.0211,0.0245,0.0379,0.0244,0.0534,0.0507,0.0452,0.0531,0.0647,0.0862
2017-03-22,2348.44995117188,0.0054,0.0008,0.0019,0.001,0.0001,-0.005,0.0211,0.024,0.0375,0.0237,0.0515,0.0495,0.0399,0.0524,0.0634,0.0867
2017-03-23,2345.9599609375,0.0094,0.0019,0.0049,0.0039,0.0012,0.0008,0.0246,0.0223,0.0386,0.0188,0.0515,0.0445,0.0389,0.05,0.0645,0.0819
2017-03-24,2343.97998046875,0.008,0.0023,0.0049,0.0052,0.0128,0.004,0.0299,0.0237,0.0395,0.0198,0.0553,0.0468,0.0414,0.0523,0.0653,0.0876
2017-03-25,2343.97998046875,0.008,0.0024,0.0049,0.0053,0.0189,0.0045,0.0302,0.0232,0.0398,0.0204,0.0555,0.0463,0.0414,0.0528,0.0631,0.0883
2017-03-26,2343.97998046875,0.008,0.0025,0.0049,0.0056,0.0184,0.0045,0.0302,0.0219,0.0317,0.0195,0.0546,0.0459,0.0414,0.0519,0.0632,0.0883
2017-03-27,2341.59008789062,0.0073,0.0024,0.0066,0.0061,0.0199,0.0049,0.0312,0.0236,0.0415,0.02,0.0542,0.0476,0.0429,0.055,0.0683,0.0943
2017-03-28,2358.57006835938,0.0007,0.0021,-0.002,0.0066,0.0108,0.0029,0.024,0.0242,0.0256,0.0197,0.047,0.0437,0.0365,0.0522,0.0623,0.0904
2017-03-29,2361.1298828125,-0.0035,0.0027,-0.0069,0.0072,0.0097,0.0035,0.0217,0.0236,0.026,0.0189,0.0459,0.043,0.04,0.0519,0.0649,0.0878
2017-03-30,2368.06005859375,-0.0045,0.0028,-0.0167,0.007,0.0068,0.0019,0.0183,0.0223,0.0231,0.0186,0.0423,0.0418,0.0428,0.0516,0.0619,0.0875
2017-03-31,2362.71997070312,-0.003,0.0027,-0.0144,0.0066,0.0108,0.0021,0.0281,0.0202,0.0254,0.0161,0.047,0.0418,0.0471,0.0522,0.0642,0.0872
2017-04-01,2362.71997070312,-0.003,0.0028,-0.0144,0.0068,0.012,0.0019,0.0318,0.0198,0.0277,0.0167,0.0475,0.0417,0.0471,0.0513,0.0681,0.0844
2017-04-02,2362.71997070312,-0.003,0.0027,-0.0144,0.0065,0.0107,0.0013,0.0318,0.0187,0.0277,0.0148,0.0453,0.0416,0.0471,0.0512,0.0702,0.0828
2017-04-03,2358.84008789062,-0.0007,0.0027,-0.0042,0.0066,0.0129,0.0023,0.0334,0.0199,0.0308,0.0174,0.0488,0.0434,0.0487,0.0521,0.0731,0.0845
2017-04-04,2360.15991210938,-0.0027,0.0032,-0.0076,0.0077,0.0164,0.0028,0.0317,0.0208,0.0208,0.0174,0.0483,0.0436,0.0406,0.0516,0.0782,0.0863
2017-04-05,2352.94995117188,-0.0034,0.0033,-0.0063,0.007,0.0195,0.0042,0.0319,0.0208,0.0302,0.0183,0.0513,0.0437,0.0467,0.0524,0.0802,0.086
2017-04-06,2357.48999023438,-0.0122,0.0035,-0.0007,0.0076,0.0176,0.005,0.0316,0.0258,0.0283,0.02,0.051,0.0433,0.0446,0.0523,0.0782,0.0862
2017-04-07,2355.5400390625,-0.0114,0.0034,-0.0029,0.0075,0.0184,0.0026,0.0327,0.0262,0.0291,0.0209,0.0494,0.0439,0.044,0.0517,0.0791,0.0846
2017-04-08,2355.5400390625,-0.0114,0.0036,-0.0029,0.0078,0.0174,0.0032,0.0318,0.026,0.0301,0.0209,0.0491,0.0439,0.044,0.0503,0.0773,0.0814
2017-04-09,2355.5400390625,-0.0114,0.0038,-0.0029,0.0081,0.0185,0.0039,0.0318,0.026,0.0293,0.0207,0.0345,0.043,0.044,0.0512,0.0796,0.0817
2017-04-10,2357.15991210938,-0.0035,0.0027,0.0072,0.0057,0.0157,-0.0012,0.0312,0.0219,0.0359,0.0184,0.0351,0.0409,0.0541,0.0493,0.0807,0.079
2017-04-11,2353.78002929688,-0.0049,0.0054,0.0147,0.0127,0.0156,0.0111,0.0316,0.026,0.0392,0.0194,0.0365,0.0412,0.0589,0.0505,0.0804,0.0799
2017-04-12,2344.92993164062,-0.0029,0.0057,0.018,0.013,0.0194,0.0133,0.0399,0.0278,0.0476,0.0203,0.0403,0.0443,0.0634,0.0507,0.0851,0.0819
2017-04-13,2328.94995117188,0.0115,0.0062,0.0254,0.0142,0.0263,0.0176,0.0457,0.03,0.0544,0.0238,0.0571,0.0469,0.0691,0.0514,0.0919,0.0839
2017-04-14,2328.94995117188,0.0084,0.0061,0.0234,0.0143,0.031,0.0179,0.0435,0.0301,0.0544,0.0236,0.0566,0.0465,0.071,0.051,0.0919,0.0843
2017-04-15,2328.94995117188,0.0084,0.0062,0.0234,0.0144,0.0303,0.0181,0.0438,0.0303,0.0544,0.0241,0.058,0.0464,0.071,0.051,0.0937,0.0837
2017-04-16,2328.94995117188,0.0084,0.0061,0.0234,0.0146,0.012,0.0192,0.0438,0.0324,0.055,0.0246,0.0425,0.0464,0.071,0.0511,0.0943,0.0836
2017-04-17,2349.01000976562,0.0106,0.0061,0.0166,0.0146,0.0071,0.0168,0.0352,0.0331,0.0518,0.0237,0.0321,0.0428,0.0638,0.0518,0.0865,0.0817
2017-04-18,2342.18994140625,0.0196,0.0056,0.0207,0.014,0.0167,0.0184,0.0464,0.0339,0.0545,0.0244,0.035,0.045,0.0679,0.0515,0.0897,0.0851
2017-04-19,2338.169921875,0.0209,0.0048,0.0211,0.0125,0.0185,0.0156,0.0414,0.0329,0.0559,0.0209,0.0367,0.0433,0.0702,0.059,0.0966,0.0921
2017-04-20,2355.84008789062,0.0139,0.0049,0.0142,0.0127,0.0109,0.0143,0.0333,0.0357,0.0483,0.0331,0.0303,0.0437,0.0596,0.0533,0.089,0.0843
2017-04-21,2348.68994140625,0.015,0.0046,0.0213,0.0117,0.0191,0.0131,0.0359,0.0327,0.0514,0.0307,0.0433,0.0442,0.0633,0.0538,0.0921,0.0839
2017-04-22,2348.68994140625,0.015,0.0046,0.0213,0.0115,0.021,0.0129,0.0374,0.0322,0.0503,0.0306,0.0398,0.0448,0.0633,0.054,0.0881,0.0821
2017-04-23,2348.68994140625,0.015,0.0046,0.0213,0.0114,0.0234,0.013,0.0374,0.0325,0.0532,0.0311,0.0377,0.0448,0.0633,0.0539,0.0897,0.0809
2017-04-24,2374.14990234375,0.006,0.0048,0.0106,0.0129,0.0171,0.0127,0.0267,0.0324,0.0427,0.0287,0.0286,0.0421,0.0503,0.0521,0.0743,0.0837
2017-04-25,2388.61010742188,0.0011,0.0048,0.0035,0.0128,0.0113,0.0111,0.0209,0.0279,0.0357,0.0236,0.0225,0.0329,0.0443,0.0469,0.0695,0.0718
2017-04-26,2387.44995117188,0.0003,0.0048,0.0051,0.0126,0.0118,0.0101,0.0133,0.0268,0.0348,0.0235,0.023,0.033,0.0489,0.0456,0.078,0.0704
2017-04-27,2388.77001953125,0.0003,0.0046,0.0024,0.0122,0.0113,0.0096,0.0215,0.0267,0.0343,0.0249,0.023,0.033,0.0495,0.045,0.0774,0.0702
2017-04-28,2384.19995117188,0.0063,0.0048,0.0028,0.0127,0.0132,0.0116,0.0148,0.0287,0.0362,0.0259,0.0257,0.0341,0.0551,0.0465,0.0793,0.0717
2017-04-29,2384.19995117188,0.0063,0.0047,0.0028,0.0127,0.012,0.0121,0.0163,0.0297,0.0355,0.0273,0.0303,0.0337,0.0551,0.0462,0.0761,0.071
2017-04-30,2384.19995117188,0.0063,0.0047,0.0028,0.0128,0.0115,0.0131,0.0163,0.0307,0.0379,0.0272,0.036,0.0334,0.0551,0.0471,0.0771,0.0706
2017-05-01,2388.330078125,0.0046,0.0048,0.0058,0.0125,0.0173,0.0124,0.0146,0.0268,0.0367,0.0258,0.0363,0.0344,0.0573,0.0548,0.0769,0.077
